265.0,76.0,80.0,33.0,9.0,0,0,265.0,76.0,72,37.0,13.0,0,0,0.5,0.5
155.0,70.0,71.0,41.0,11.0,0,0,155.0,68.0,75,13.0,7.0,0,0,1.0,0.0
135.0,67.0,69,3.0,0.0,0,0,135.0,71.0,75,5.0,1.0,0,0,0.0,1.0
185.0,73.0,76.0,9.0,4.0,0,0,170.0,72.0,75,19.0,3.0,0,0,0.0,1.0
125.0,65.0,76,8.0,0.0,0,0,125.0,66.0,77,9.0,2.0,0,0,1.0,0.0
145.0,68.0,69,18.0,4.0,0,0,145.0,71.0,74,10.0,0.0,0,0,1.0,0.0
155.0,74.0,77,21.0,5.0,0,0,155.0,68.0,72.0,21.0,10.0,0,0,0.0,1.0
145.0,65.0,74,15.0,1.0,0,0,145.0,67.0,67.0,19.0,8.0,0,0,0.0,1.0
240.0,73.0,77.0,13.0,2.0,0,0,231.0,76.0,77.0,20.0,5.0,0,0,0.0,1.0
265.0,70.0,74.0,12.0,10.0,0,0,264.0,75.0,79.0,18.0,11.0,0,0,1.0,0.0
145.0,68.0,77,21.0,2.0,0,0,145.0,66.0,68,33.0,7.0,0,0,1.0,0.0
155.0,73.0,67,11.0,1.0,0,0,155.0,68.0,71.0,14.0,4.0,0,0,1.0,0.0
170.0,71.0,75.0,22.0,9.0,0,0,170.0,72.0,70.0,40.0,16.0,0,0,1.0,0.0
185.0,71.0,77,6.0,3.0,0,0,185.0,72.0,72,10.0,2.0,0,0,0.5,0.5
155.0,69.0,74,19.0,2.0,0,0,170.0,70.0,76,14.0,2.0,0,0,1.0,0.0
135.0,70.0,73,11.0,4.0,0,0,135.0,68.0,68.0,18.0,6.0,0,0,0.5,0.5
125.0,65.0,74,4.0,1.0,0,0,125.0,66.0,68,10.0,2.0,0,0,0.0,1.0
145.0,69.0,72,8.0,2.0,0,0,145.0,72.0,72,11.0,4.0,0,0,0.0,1.0
185.0,73.0,74,14.0,1.0,0,0,185.0,73.0,75,12.0,6.0,0,0,1.0,0.0
205.0,76.0,85.0,21.0,1.0,0,0,205.0,71.0,71.0,15.0,1.0,0,0,1.0,0.0
125.0,65.0,74,11.0,3.0,0,0,125.0,68.0,70,18.0,4.0,0,0,0.0,1.0
170.0,72.0,71,17.0,5.0,0,0,170.0,73.0,70,23.0,6.0,0,0,0.0,1.0
170.0,72.0,71,12.0,4.0,0,0,170.0,73.0,67,6.0,3.0,0,0,1.0,0.0
185.0,74.0,76.0,27.0,7.0,0,0,185.0,74.0,76.0,16.0,8.0,0,0,1.0,0.0
135.0,62.0,77,12.0,3.0,0,0,135.0,66.0,76,7.0,1.0,0,0,0.5,0.5
253.0,74.0,77,8.0,2.0,0,0,250.0,77.0,74,8.0,1.0,0,0,0.5,0.5
155.0,70.0,68,23.0,8.0,0,0,155.0,69.0,74,20.0,2.0,0,0,0.0,1.0
155.0,71.0,73,11.0,1.0,0,0,155.0,68.0,74,9.0,1.0,0,0,1.0,0.0
170.0,71.0,67,14.0,1.0,0,0,170.0,72.0,77,10.0,3.0,0,0,0.5,0.5
205.0,73.0,76.0,5.0,1.0,0,0,205.0,75.0,67,10.0,2.0,0,0,0.0,1.0
155.0,71.0,73,9.0,2.0,0,0,170.0,69.0,76,5.0,1.0,0,0,0.0,1.0
170.0,76.0,77,7.0,2.0,0,0,170.0,71.0,75,7.0,2.0,0,0,0.5,0.5
155.0,70.0,70.0,15.0,6.0,0,0,155.0,67.0,71.0,12.0,9.0,0,0,0.0,1.0
155.0,68.0,71,12.0,0.0,0,0,155.0,71.0,74.0,8.0,2.0,0,0,0.0,1.0
170.0,72.0,75,13.0,3.0,0,0,0.0,72,73,8.0,5.0,0,0,1.0,0.0
145.0,69.0,75,21.0,5.0,0,0,145.0,66.0,68.0,19.0,8.0,0,0,0.0,1.0
135.0,68.0,69,9.0,3.0,0,0,135.0,65.0,76,12.0,2.0,0,0,1.0,0.0
135.0,67.0,71,16.0,6.0,0,0,135.0,68.0,71,8.0,4.0,0,0,0.0,1.0
205.0,75.0,76,9.0,2.0,0,0,205.0,73.0,76.0,24.0,10.0,0,0,0.0,1.0
185.0,73.0,72,17.0,5.0,0,0,185.0,73.0,71,13.0,2.0,0,0,0.0,1.0
235.0,79.0,72,28.0,6.0,0,0,263.0,72.0,73.0,23.0,14.0,0,0,0.0,1.0
155.0,69.0,75,11.0,4.0,0,0,145.0,69.0,71,12.0,1.0,0,0,0.0,1.0
155.0,68.0,69.0,21.0,14.0,0,0,145.0,72.0,70,15.0,7.0,0,0,0.0,1.0
135.0,66.0,72,12.0,2.0,0,0,125.0,66.0,70,16.0,5.0,0,0,1.0,0.0
250.0,63,67,11.0,2.0,0,0,264.0,73.0,81.0,5.0,1.0,0,0,0.0,1.0
135.0,68.0,68.0,19.0,7.0,0,0,135.0,65.0,68.0,23.0,4.0,0,0,0.0,1.0
155.0,68.0,72.0,17.0,7.0,0,0,155.0,70.0,70.0,14.0,3.0,0,0,1.0,0.0
205.0,73.0,73,15.0,6.0,0,0,205.0,75.0,75.0,12.0,5.0,0,0,0.0,1.0
170.0,72.0,73,14.0,9.0,0,0,170.0,71.0,67,12.0,3.0,0,0,0.0,1.0
155.0,71.0,67,9.0,1.0,0,0,145.0,68.0,69.0,10.0,2.0,0,0,0.5,0.5
185.0,71.0,77.0,9.0,4.0,0,0,185.0,72.0,77.0,21.0,6.0,0,0,0.0,1.0
155.0,69.0,71.0,17.0,8.0,0,0,155.0,70.0,67,10.0,0.0,0,0,1.0,0.0
205.0,74.0,70,8.0,4.0,0,0,205.0,74.0,75.0,22.0,7.0,0,0,1.0,0.0
170.0,71.0,75.0,16.0,9.0,0,0,170.0,70.0,75,24.0,8.0,0,0,0.5,0.5
155.0,71.0,71,11.0,2.0,0,0,155.0,69.0,74,13.0,2.0,0,0,0.0,1.0
170.0,74.0,78.0,20.0,7.0,0,0,170.0,71.0,76.0,19.0,6.0,0,0,0.0,1.0
155.0,71.0,70,10.0,2.0,0,0,155.0,70.0,71,9.0,0.0,0,0,1.0,0.0
155.0,69.0,70,19.0,1.0,0,0,170.0,70.0,73,10.0,1.0,0,0,1.0,0.0
265.0,76.0,71,20.0,3.0,0,0,235.0,71.0,75.0,8.0,7.0,0,0,0.0,1.0
170.0,70.0,71,10.0,1.0,0,0,170.0,74.0,71,15.0,3.0,0,0,1.0,0.0
155.0,69.0,71.0,25.0,9.0,0,0,155.0,71.0,76.0,23.0,3.0,0,0,1.0,0.0
125.0,66.0,77,16.0,6.0,0,0,135.0,66.0,70,15.0,2.0,0,0,0.0,1.0
135.0,67.0,72,6.0,0.0,0,0,135.0,64.0,71.0,7.0,4.0,0,0,0.0,1.0
155.0,73.0,75.0,15.0,3.0,0,0,155.0,69.0,77,10.0,4.0,0,0,1.0,0.0
135.0,73,76,8.0,0.0,0,0,135.0,68.0,75,5.0,2.0,0,0,0.0,1.0
125.0,65.0,71,11.0,2.0,0,0,125.0,65.0,74,7.0,3.0,0,0,1.0,0.0
145.0,68.0,72,18.0,5.0,0,0,145.0,71.0,77,14.0,6.0,0,0,1.0,0.0
185.0,73.0,76.0,34.0,4.0,0,0,185.0,73.0,74.0,20.0,3.0,0,0,0.5,0.5
135.0,64.0,76,20.0,6.0,0,0,125.0,65.0,74,15.0,5.0,0,0,0.0,1.0
155.0,70.0,76,23.0,5.0,0,0,155.0,70.0,71.0,20.0,7.0,0,0,0.0,1.0
253.0,74.0,67,8.0,2.0,0,0,250.0,74.0,77,8.0,2.0,0,0,0.0,1.0
170.0,71.0,75.0,23.0,9.0,0,0,170.0,70.0,74.0,28.0,12.0,0,0,0.0,1.0
145.0,66.0,72.0,19.0,4.0,0,0,145.0,66.0,66.0,17.0,4.0,0,0,1.0,0.0
135.0,68.0,70,12.0,3.0,0,0,135.0,67.0,71,21.0,0.0,0,0,0.0,1.0
135.0,69.0,70.0,10.0,2.0,0,0,135.0,67.0,70.0,19.0,7.0,0,0,0.5,0.5
155.0,70.0,71,22.0,8.0,0,0,155.0,69.0,68,19.0,4.0,0,0,0.0,1.0
155.0,71.0,77,11.0,1.0,0,0,155.0,73.0,76,22.0,5.0,0,0,0.0,1.0
155.0,69.0,76,15.0,5.0,0,0,155.0,71.0,77.0,13.0,2.0,0,0,1.0,0.0
145.0,66.0,67.0,6.0,2.0,0,0,135.0,66.0,72,11.0,5.0,0,0,0.0,1.0
145.0,69.0,76,9.0,0.0,0,0,155.0,72.0,72,12.0,5.0,0,0,0.0,1.0
260.0,72.0,75,17.0,6.0,0,0,265.0,75.0,73,7.0,1.0,0,0,1.0,0.0
170.0,68.0,77,15.0,7.0,0,0,155.0,70.0,71.0,25.0,9.0,0,0,1.0,0.0
145.0,69.0,67,10.0,2.0,0,0,145.0,71.0,68,6.0,1.0,0,0,0.0,1.0
185.0,73.0,74.0,24.0,5.0,0,0,170.0,72.0,67,20.0,4.0,0,0,1.0,0.0
155.0,75.0,76,8.0,0.0,0,0,155.0,68.0,71,11.0,3.0,0,0,1.0,0.0
155.0,72.0,73.0,27.0,6.0,0,0,155.0,71.0,73.0,15.0,1.0,0,0,0.0,1.0
260.0,75.0,78.0,9.0,3.0,0,0,264.0,75.0,79.0,18.0,9.0,0,0,0.0,1.0
205.0,73.0,76,5.0,1.0,0,0,205.0,72.0,69,9.0,2.0,0,0,0.0,1.0
205.0,74.0,68,18.0,3.0,0,0,205.0,73.0,70,15.0,4.0,0,0,0.5,0.5
205.0,73.0,75.0,22.0,9.0,0,0,205.0,75.0,75,8.0,1.0,0,0,0.0,1.0
205.0,71.0,71.0,13.0,0.0,0,0,205.0,71.0,75.0,19.0,3.0,0,0,0.5,0.5
155.0,70.0,75,10.0,1.0,0,0,155.0,70.0,70.0,17.0,10.0,0,0,0.0,1.0
170.0,70.0,73.0,29.0,7.0,0,0,170.0,71.0,74.0,22.0,10.0,0,0,0.5,0.5
155.0,71.0,75,10.0,5.0,0,0,155.0,70.0,75,13.0,3.0,0,0,0.0,1.0
135.0,66.0,67,7.0,0.0,0,0,135.0,67.0,66.0,8.0,0.0,0,0,0.5,0.5
170.0,71.0,69,11.0,3.0,0,0,170.0,70.0,70,16.0,5.0,0,0,1.0,0.0
135.0,73.0,73,2.0,1.0,0,0,135.0,71.0,72,3.0,0.0,0,0,1.0,0.0
205.0,74.0,75.0,16.0,7.0,0,0,205.0,73.0,76.0,22.0,8.0,0,0,0.0,1.0
170.0,72.0,71,25.0,3.0,0,0,185.0,73.0,77,12.0,4.0,0,0,1.0,0.0
155.0,67.0,74,22.0,5.0,0,0,155.0,75.0,69,18.0,4.0,0,0,1.0,0.0
265.0,75.0,82.0,8.0,3.0,0,0,246.0,75.0,69,11.0,3.0,0,0,1.0,0.0
242.0,77.0,77,13.0,1.0,0,0,245.0,73.0,74,9.0,1.0,0,0,0.0,1.0
155.0,68.0,69.0,21.0,12.0,0,0,155.0,71.0,67,18.0,1.0,0,0,0.0,1.0
265.0,76.0,74,21.0,3.0,0,0,259.0,74.0,70,10.0,1.0,0,0,0.5,0.5
135.0,66.0,68.0,20.0,10.0,0,0,135.0,67.0,72,19.0,0.0,0,0,0.0,1.0
145.0,67.0,70.0,24.0,6.0,0,0,145.0,67.0,68.0,32.0,13.0,0,0,0.0,1.0
170.0,68.0,70.0,17.0,7.0,0,0,170.0,72.0,68,12.0,1.0,0,0,0.0,1.0
155.0,70.0,69,23.0,8.0,0,0,155.0,69.0,73.0,42.0,22.0,0,0,1.0,0.0
145.0,68.0,67,15.0,8.0,0,0,145.0,67.0,67,10.0,0.0,0,0,1.0,0.0
170.0,70.0,73.0,31.0,12.0,0,0,155.0,71.0,73.0,32.0,11.0,0,0,1.0,0.0
145.0,68.0,77,12.0,8.0,0,0,145.0,71.0,70,16.0,2.0,0,0,1.0,0.0
204.0,75.0,75,14.0,4.0,0,0,135.0,71.0,70,10.0,5.0,0,0,1.0,0.0
135.0,66.0,71,14.0,6.0,0,0,125.0,64.0,74,9.0,0.0,0,0,1.0,0.0
170.0,69.0,67,8.0,1.0,0,0,170.0,71.0,73,12.0,3.0,0,0,1.0,0.0
170.0,70.0,71,18.0,7.0,0,0,170.0,71.0,76,15.0,4.0,0,0,1.0,0.0
145.0,68.0,70,12.0,3.0,0,0,145.0,69.0,73.0,15.0,3.0,0,0,0.5,0.5
170.0,75.0,67,11.0,3.0,0,0,170.0,69.0,71,8.0,2.0,0,0,1.0,0.0
155.0,68.0,73,9.0,3.0,0,0,155.0,68.0,72,7.0,0.0,0,0,0.0,1.0
265.0,75.0,73,10.0,2.0,0,0,205.0,74.0,75.0,22.0,8.0,0,0,0.5,0.5
265.0,70.0,74.0,9.0,8.0,0,0,264.0,76.0,82.0,18.0,5.0,0,0,0.5,0.5
170.0,72.0,74,7.0,1.0,0,0,170.0,70.0,73,5.0,1.0,0,0,0.5,0.5
205.0,75.0,70,1.0,0.0,0,0,205.0,73.0,76,6.0,3.0,0,0,0.5,0.5
155.0,71.0,76.0,21.0,3.0,0,0,155.0,71.0,75.0,16.0,4.0,0,0,0.0,1.0
185.0,75.0,68,10.0,4.0,0,0,205.0,72.0,70,8.0,1.0,0,0,1.0,0.0
145.0,68.0,75,9.0,5.0,0,0,145.0,68.0,74,12.0,3.0,0,0,0.0,1.0
125.0,66.0,68,17.0,6.0,0,0,135.0,66.0,70,13.0,2.0,0,0,1.0,0.0
145.0,68.0,76,8.0,1.0,0,0,145.0,71.0,70.0,23.0,13.0,0,0,1.0,0.0
145.0,70.0,73.0,18.0,4.0,0,0,145.0,71.0,73.0,27.0,8.0,0,0,1.0,0.0
155.0,69.0,72,9.0,3.0,0,0,155.0,67.0,71.0,12.0,8.0,0,0,0.0,1.0
135.0,67.0,73,18.0,6.0,0,0,135.0,69.0,70,6.0,0.0,0,0,0.5,0.5
155.0,70.0,72,23.0,6.0,0,0,155.0,71.0,75.0,15.0,2.0,0,0,1.0,0.0
135.0,66.0,73,11.0,2.0,0,0,135.0,66.0,63.0,4.0,2.0,0,0,0.0,1.0
145.0,66.0,72.0,18.0,4.0,0,0,145.0,67.0,70.0,21.0,6.0,0,0,0.0,1.0
125.0,65.0,72,9.0,5.0,0,0,125.0,67.0,73,13.0,3.0,0,0,0.0,1.0
170.0,75.0,70,16.0,5.0,0,0,170.0,72.0,74.0,18.0,6.0,0,0,0.0,1.0
170.0,71.0,67,18.0,7.0,0,0,170.0,71.0,68,15.0,5.0,0,0,1.0,0.0
170.0,67,74,4.0,2.0,0,0,185.0,66,72,3.0,3.0,0,0,0.5,0.5
135.0,66.0,71,28.0,9.0,0,0,135.0,69.0,72,12.0,7.0,0,0,1.0,0.0
135.0,66.0,77,4.0,1.0,0,0,135.0,66.0,72,11.0,3.0,0,0,0.0,1.0
135.0,67.0,77,15.0,1.0,0,0,135.0,68.0,73,8.0,5.0,0,0,1.0,0.0
185.0,72.0,71,9.0,0.0,0,0,205.0,73.0,73,7.0,2.0,0,0,0.5,0.5
170.0,69.0,71.0,35.0,4.0,0,0,170.0,70.0,74.0,27.0,11.0,0,0,0.0,1.0
155.0,70.0,70,12.0,1.0,0,0,155.0,73.0,68,21.0,4.0,0,0,1.0,0.0
135.0,66.0,68,9.0,2.0,0,0,135.0,66.0,71.0,31.0,5.0,0,0,0.5,0.5
135.0,66.0,74,10.0,1.0,0,0,135.0,65.0,68.0,22.0,4.0,0,0,0.0,1.0
170.0,70.0,74,11.0,2.0,0,0,155.0,68.0,69.0,21.0,10.0,0,0,0.0,1.0
170.0,69.0,71.0,16.0,4.0,0,0,170.0,70.0,73.0,30.0,11.0,0,0,1.0,0.0
185.0,71.0,77.0,8.0,3.0,0,0,170.0,74.0,76,21.0,8.0,0,0,1.0,0.0
125.0,65.0,67,18.0,2.0,0,0,125.0,66.0,74,16.0,13.0,0,0,1.0,0.0
185.0,73.0,75,8.0,2.0,0,0,185.0,71.0,72,6.0,2.0,0,0,0.5,0.5
155.0,72.0,76.0,16.0,9.0,0,0,155.0,68.0,72.0,16.0,5.0,0,0,0.0,1.0
170.0,70.0,72,7.0,0.0,0,0,170.0,69.0,71,4.0,0.0,0,0,0.5,0.5
155.0,71.0,74.0,18.0,10.0,0,0,145.0,69.0,73.0,20.0,5.0,0,0,0.0,1.0
145.0,70.0,69,11.0,4.0,0,0,145.0,70.0,70,11.0,1.0,0,0,0.5,0.5
135.0,67.0,77,11.0,2.0,0,0,135.0,73.0,72.0,15.0,10.0,0,0,0.0,1.0
125.0,69.0,69,11.0,4.0,0,0,125.0,67.0,73,15.0,8.0,0,0,0.0,1.0
170.0,72.0,70,19.0,2.0,0,0,185.0,73.0,77,15.0,0.0,0,0,0.5,0.5
135.0,66.0,68,11.0,2.0,0,0,135.0,64.0,75,18.0,1.0,0,0,1.0,0.0
170.0,72.0,77.0,18.0,2.0,0,0,170.0,69.0,71.0,15.0,4.0,0,0,0.0,1.0
231.0,73.0,70,13.0,4.0,0,0,245.0,75.0,73,19.0,4.0,0,0,1.0,0.0
250.0,75.0,78.0,34.0,8.0,0,0,265.0,76.0,80.0,36.0,9.0,0,0,0.0,1.0
205.0,71.0,71.0,14.0,0.0,0,0,205.0,73.0,74.0,30.0,11.0,0,0,0.5,0.5
135.0,66.0,68,14.0,5.0,0,0,125.0,66.0,68.0,24.0,10.0,0,0,1.0,0.0
145.0,72.0,72,19.0,4.0,0,0,145.0,71.0,68,15.0,1.0,0,0,0.0,1.0
170.0,72.0,76.0,22.0,14.0,0,0,170.0,72.0,72.0,23.0,6.0,0,0,0.0,1.0
185.0,72.0,74.0,37.0,16.0,0,0,185.0,72.0,74,13.0,4.0,0,0,0.0,1.0
185.0,74.0,76.0,24.0,5.0,0,0,185.0,71.0,74.0,17.0,4.0,0,0,0.5,0.5
135.0,64.0,68,6.0,1.0,0,0,135.0,69.0,67,10.0,7.0,0,0,1.0,0.0
155.0,72.0,72,18.0,4.0,0,0,155.0,70.0,70.0,18.0,6.0,0,0,1.0,0.0
185.0,72.0,74.0,33.0,14.0,0,0,185.0,73.0,75.0,13.0,3.0,0,0,1.0,0.0
135.0,68.0,68,6.0,2.0,0,0,135.0,68.0,67,6.0,2.0,0,0,1.0,0.0
155.0,70.0,75,8.0,3.0,0,0,155.0,69.0,76,11.0,1.0,0,0,0.0,1.0
135.0,67.0,71.0,14.0,0.0,0,0,135.0,69.0,74,7.0,2.0,0,0,1.0,0.0
205.0,74.0,74.0,21.0,5.0,0,0,205.0,74.0,78.0,21.0,5.0,0,0,1.0,0.0
145.0,66.0,68.0,21.0,8.0,0,0,135.0,70.0,70,24.0,12.0,0,0,1.0,0.0
