265.0,76.0,80.0,33.0,9.0,0,0,265.0,76.0,72,37.0,13.0,0,0,0.5,0.5
185.0,73.0,70,14.0,0.0,0,0,185.0,69.0,69,13.0,1.0,0,0,1.0,0.0
185.0,69.0,76.0,21.0,10.0,0,0,170.0,70.0,74.0,15.0,5.0,0,0,0.0,1.0
135.0,67.0,71,10.0,0.0,0,0,135.0,67.0,72,10.0,6.0,0,0,0.0,1.0
185.0,72.0,74.0,13.0,3.0,0,0,185.0,73.0,71,7.0,1.0,0,0,0.0,1.0
125.0,65.0,69,15.0,2.0,0,0,125.0,63.0,66.0,22.0,2.0,0,0,0.0,1.0
233.0,71.0,71,9.0,3.0,0,0,242.0,74.0,76.0,17.0,10.0,0,0,0.0,1.0
170.0,72.0,76.0,19.0,12.0,0,0,170.0,71.0,74.0,24.0,10.0,0,0,0.0,1.0
205.0,73.0,69,13.0,3.0,0,0,205.0,72.0,68,12.0,3.0,0,0,0.0,1.0
185.0,72.0,73,14.0,5.0,0,0,185.0,72.0,71,21.0,6.0,0,0,0.0,1.0
155.0,71.0,74.0,15.0,8.0,0,0,155.0,71.0,75.0,15.0,2.0,0,0,0.5,0.5
185.0,76.0,77.0,25.0,12.0,0,0,185.0,73.0,67,11.0,5.0,0,0,0.0,1.0
155.0,69.0,75,20.0,4.0,0,0,155.0,69.0,74,16.0,8.0,0,0,1.0,0.0
155.0,68.0,73,14.0,6.0,0,0,155.0,70.0,68.0,16.0,7.0,0,0,0.0,1.0
155.0,69.0,67,22.0,6.0,0,0,155.0,70.0,70.0,27.0,13.0,0,0,0.0,1.0
125.0,66.0,73,7.0,2.0,0,0,125.0,65.0,70,9.0,1.0,0,0,1.0,0.0
155.0,71.0,73,13.0,1.0,0,0,155.0,70.0,70.0,15.0,9.0,0,0,1.0,0.0
170.0,71.0,75.0,19.0,8.0,0,0,170.0,74.0,76.0,20.0,6.0,0,0,0.5,0.5
170.0,72.0,67,14.0,2.0,0,0,185.0,73.0,69,11.0,4.0,0,0,1.0,0.0
170.0,72.0,76,12.0,3.0,0,0,170.0,76.0,73,8.0,3.0,0,0,0.0,1.0
170.0,69.0,71.0,34.0,7.0,0,0,170.0,69.0,69.0,18.0,6.0,0,0,0.0,1.0
170.0,72.0,70,8.0,2.0,0,0,170.0,68.0,76,13.0,5.0,0,0,0.5,0.5
185.0,74.0,76,23.0,6.0,0,0,185.0,73.0,71,8.0,3.0,0,0,0.5,0.5
135.0,66.0,72,17.0,7.0,0,0,135.0,66.0,72,11.0,3.0,0,0,0.0,1.0
170.0,76.0,68,7.0,2.0,0,0,170.0,71.0,73,14.0,2.0,0,0,1.0,0.0
155.0,70.0,70.0,25.0,12.0,0,0,155.0,70.0,70.0,17.0,6.0,0,0,1.0,0.0
155.0,70.0,70.0,21.0,7.0,0,0,155.0,70.0,68,14.0,3.0,0,0,1.0,0.0
170.0,69.0,67,7.0,1.0,0,0,170.0,72.0,71,9.0,2.0,0,0,1.0,0.0
205.0,74.0,74,19.0,7.0,0,0,205.0,72.0,70,8.0,1.0,0,0,0.5,0.5
125.0,67.0,70,9.0,2.0,0,0,135.0,67.0,67,10.0,2.0,0,0,1.0,0.0
155.0,71.0,73,10.0,2.0,0,0,155.0,69.0,70.0,21.0,12.0,0,0,1.0,0.0
170.0,71.0,69,16.0,3.0,0,0,170.0,72.0,76,25.0,3.0,0,0,1.0,0.0
155.0,69.0,75,12.0,12.0,0,0,155.0,70.0,71.0,5.0,1.0,0,0,1.0,0.0
205.0,72.0,68,3.0,1.0,0,0,205.0,74.0,69,8.0,3.0,0,0,0.0,1.0
145.0,68.0,67,17.0,7.0,0,0,135.0,66.0,68.0,20.0,11.0,0,0,0.0,1.0
185.0,72.0,74.0,36.0,15.0,0,0,170.0,69.0,69,12.0,1.0,0,0,0.0,1.0
135.0,68.0,70,13.0,2.0,0,0,125.0,68.0,77,10.0,3.0,0,0,0.0,1.0
185.0,70.0,72,15.0,3.0,0,0,185.0,75.0,77,15.0,7.0,0,0,0.5,0.5
145.0,66.0,67.0,6.0,2.0,0,0,135.0,67.0,67,14.0,2.0,0,0,1.0,0.0
145.0,68.0,67,19.0,6.0,0,0,145.0,68.0,72,15.0,7.0,0,0,1.0,0.0
185.0,76.0,77.0,27.0,12.0,0,0,205.0,72.0,77,10.0,3.0,0,0,0.0,1.0
265.0,75.0,71,9.0,2.0,0,0,205.0,73.0,73,12.0,3.0,0,0,1.0,0.0
135.0,67.0,75,14.0,5.0,0,0,135.0,68.0,76,7.0,0.0,0,0,1.0,0.0
205.0,74.0,75.0,18.0,9.0,0,0,205.0,71.0,74,11.0,2.0,0,0,1.0,0.0
255.0,76.0,69,9.0,5.0,0,0,252.0,76.0,69,9.0,3.0,0,0,0.0,1.0
170.0,70.0,73.0,29.0,7.0,0,0,170.0,75.0,72,12.0,4.0,0,0,0.5,0.5
145.0,69.0,73,8.0,2.0,0,0,145.0,71.0,69,13.0,1.0,0,0,1.0,0.0
155.0,66.0,71,16.0,4.0,0,0,155.0,68.0,70.0,13.0,6.0,0,0,1.0,0.0
205.0,74.0,75.0,21.0,6.0,0,0,205.0,74.0,78.0,18.0,4.0,0,0,0.0,1.0
170.0,70.0,70.0,12.0,6.0,0,0,185.0,73.0,69,11.0,2.0,0,0,0.0,1.0
170.0,0.0,76,9.0,1.0,0,0,170.0,70.0,68,8.0,0.0,0,0,1.0,0.0
135.0,66.0,71,14.0,5.0,0,0,135.0,71.0,67,6.0,0.0,0,0,1.0,0.0
170.0,72.0,77.0,15.0,2.0,0,0,170.0,72.0,72.0,18.0,5.0,0,0,0.5,0.5
205.0,74.0,72,6.0,1.0,0,0,205.0,76.0,79.0,11.0,6.0,0,0,1.0,0.0
155.0,68.0,69.0,13.0,1.0,0,0,155.0,71.0,71.0,19.0,8.0,0,0,1.0,0.0
170.0,74.0,74,8.0,1.0,0,0,0.0,68,74,8.0,5.0,0,0,0.0,1.0
185.0,73.0,76,16.0,1.0,0,0,170.0,73.0,67,25.0,8.0,0,0,1.0,0.0
264.0,76.0,82.0,18.0,6.0,0,0,264.0,75.0,79.0,16.0,9.0,0,0,0.5,0.5
135.0,66.0,68.0,9.0,2.0,0,0,135.0,66.0,70.0,32.0,1.0,0,0,0.5,0.5
135.0,70.0,72,12.0,5.0,0,0,145.0,67.0,76,22.0,1.0,0,0,0.5,0.5
155.0,69.0,71.0,22.0,5.0,0,0,155.0,68.0,69,26.0,4.0,0,0,0.0,1.0
135.0,64.0,74,8.0,2.0,0,0,135.0,65.0,73,10.0,2.0,0,0,0.5,0.5
125.0,68.0,75,6.0,1.0,0,0,125.0,69.0,72,5.0,1.0,0,0,0.5,0.5
135.0,66.0,77,17.0,6.0,0,0,135.0,65.0,66.0,17.0,3.0,0,0,0.0,1.0
255.0,76.0,71,4.0,2.0,0,0,259.0,74.0,67,9.0,1.0,0,0,1.0,0.0
135.0,66.0,70.0,18.0,12.0,0,0,135.0,67.0,70.0,19.0,7.0,0,0,1.0,0.0
170.0,69.0,74,6.0,2.0,0,0,170.0,72.0,76,13.0,4.0,0,0,1.0,0.0
155.0,71.0,75,5.0,0.0,0,0,155.0,69.0,68,9.0,1.0,0,0,0.0,1.0
125.0,67.0,70,8.0,1.0,0,0,125.0,70.0,77,10.0,1.0,0,0,0.0,1.0
135.0,68.0,69,17.0,6.0,0,0,145.0,68.0,74,18.0,8.0,0,0,1.0,0.0
135.0,66.0,77,12.0,1.0,0,0,155.0,68.0,67,14.0,3.0,0,0,1.0,0.0
135.0,67.0,77,11.0,4.0,0,0,135.0,67.0,75,13.0,3.0,0,0,0.0,1.0
145.0,72.0,73,11.0,3.0,0,0,155.0,73.0,72,11.0,3.0,0,0,1.0,0.0
170.0,69.0,77,7.0,1.0,0,0,170.0,69.0,71,8.0,2.0,0,0,1.0,0.0
170.0,74.0,75.0,21.0,6.0,0,0,170.0,72.0,70,17.0,5.0,0,0,0.0,1.0
170.0,69.0,71.0,34.0,5.0,0,0,170.0,75.0,73,18.0,5.0,0,0,0.0,1.0
155.0,71.0,69,8.0,3.0,0,0,170.0,72.0,74,11.0,3.0,0,0,0.0,1.0
135.0,66.0,76,7.0,1.0,0,0,135.0,69.0,70,5.0,4.0,0,0,1.0,0.0
185.0,72.0,74.0,32.0,13.0,0,0,205.0,74.0,75.0,16.0,7.0,0,0,0.5,0.5
155.0,68.0,77,10.0,4.0,0,0,170.0,70.0,74,9.0,0.0,0,0,0.0,1.0
155.0,72.0,71.0,12.0,3.0,0,0,155.0,71.0,72,11.0,2.0,0,0,1.0,0.0
135.0,66.0,75,5.0,2.0,0,0,135.0,67.0,77,1.0,4.0,0,0,1.0,0.0
135.0,0.0,77,9.0,0.0,0,0,135.0,66.0,74,6.0,2.0,0,0,1.0,0.0
170.0,74.0,71,7.0,0.0,0,0,170.0,76.0,70,8.0,4.0,0,0,0.0,1.0
218.0,74.0,68,6.0,2.0,0,0,185.0,73.0,75,11.0,1.0,0,0,0.0,1.0
155.0,72.0,76,7.0,1.0,0,0,155.0,72.0,74,11.0,3.0,0,0,1.0,0.0
125.0,65.0,75,15.0,1.0,0,0,125.0,63.0,71,6.0,4.0,0,0,0.0,1.0
145.0,72.0,70,16.0,2.0,0,0,145.0,66.0,68,35.0,9.0,0,0,0.0,1.0
185.0,74.0,67,9.0,3.0,0,0,185.0,73.0,74,17.0,5.0,0,0,1.0,0.0
205.0,74.0,67,8.0,4.0,0,0,205.0,72.0,75,7.0,1.0,0,0,1.0,0.0
145.0,71.0,71,11.0,2.0,0,0,155.0,65.0,67.0,6.0,1.0,0,0,0.0,1.0
145.0,71.0,68,11.0,1.0,0,0,170.0,69.0,70.0,16.0,11.0,0,0,0.0,1.0
135.0,66.0,71,16.0,5.0,0,0,135.0,66.0,77,10.0,2.0,0,0,0.0,1.0
135.0,62.0,69,13.0,4.0,0,0,135.0,67.0,67,4.0,3.0,0,0,1.0,0.0
145.0,76.0,67,19.0,6.0,0,0,145.0,71.0,70.0,8.0,3.0,0,0,0.0,1.0
205.0,71.0,71.0,13.0,0.0,0,0,205.0,71.0,74.0,35.0,12.0,0,0,0.5,0.5
228.0,72.0,76,50.0,9.0,0,0,259.0,74.0,68,11.0,2.0,0,0,1.0,0.0
185.0,73.0,69,26.0,8.0,0,0,185.0,74.0,67,9.0,2.0,0,0,0.0,1.0
155.0,67.0,68,22.0,6.0,0,0,155.0,71.0,76.0,15.0,3.0,0,0,1.0,0.0
170.0,72.0,67,9.0,5.0,0,0,170.0,71.0,77,19.0,7.0,0,0,0.0,1.0
125.0,64.0,66.0,15.0,11.0,0,0,145.0,65.0,67.0,18.0,9.0,0,0,0.0,1.0
228.0,72.0,68,51.0,10.0,0,0,242.0,76.0,71,10.0,4.0,0,0,0.0,1.0
155.0,72.0,76.0,16.0,8.0,0,0,155.0,70.0,70,9.0,1.0,0,0,1.0,0.0
155.0,69.0,72,22.0,6.0,0,0,155.0,70.0,72.0,29.0,9.0,0,0,0.0,1.0
135.0,67.0,77,15.0,8.0,0,0,135.0,65.0,66.0,16.0,2.0,0,0,0.5,0.5
155.0,67.0,77,13.0,3.0,0,0,145.0,67.0,73,5.0,4.0,0,0,1.0,0.0
0.0,68,70,14.0,5.0,0,0,155.0,73.0,74,10.0,3.0,0,0,1.0,0.0
135.0,68.0,75,19.0,6.0,0,0,145.0,67.0,67,24.0,1.0,0,0,0.0,1.0
145.0,67.0,70.0,24.0,7.0,0,0,145.0,69.0,68,14.0,1.0,0,0,1.0,0.0
185.0,73.0,74,8.0,0.0,0,0,185.0,73.0,70,8.0,1.0,0,0,0.5,0.5
145.0,68.0,74,6.0,3.0,0,0,145.0,72.0,77,14.0,6.0,0,0,1.0,0.0
205.0,72,75,9.0,2.0,0,0,205.0,73.0,74,7.0,2.0,0,0,1.0,0.0
135.0,67.0,72,4.0,3.0,0,0,135.0,66.0,72,15.0,11.0,0,0,0.0,1.0
170.0,72.0,77,11.0,4.0,0,0,170.0,71.0,72,7.0,3.0,0,0,1.0,0.0
170.0,71.0,75.0,16.0,8.0,0,0,170.0,73.0,74.0,25.0,9.0,0,0,0.5,0.5
125.0,65.0,65.0,17.0,6.0,0,0,125.0,67.0,72,15.0,8.0,0,0,1.0,0.0
218.0,74.0,70,7.0,2.0,0,0,185.0,72.0,75,11.0,3.0,0,0,1.0,0.0
155.0,68.0,72.0,15.0,5.0,0,0,155.0,71.0,73.0,27.0,8.0,0,0,1.0,0.0
135.0,67.0,74,11.0,1.0,0,0,135.0,66.0,75,7.0,3.0,0,0,1.0,0.0
155.0,72.0,69,8.0,2.0,0,0,155.0,68.0,76,7.0,0.0,0,0,0.0,1.0
155.0,70.0,70.0,24.0,9.0,0,0,155.0,73.0,68,11.0,2.0,0,0,0.0,1.0
135.0,64.0,75,22.0,7.0,0,0,125.0,63.0,66.0,26.0,2.0,0,0,0.0,1.0
170.0,70.0,69,15.0,7.0,0,0,170.0,72.0,72,21.0,5.0,0,0,1.0,0.0
205.0,74.0,74.0,16.0,4.0,0,0,205.0,75.0,75.0,14.0,8.0,0,0,1.0,0.0
170.0,72.0,74,9.0,3.0,0,0,185.0,73.0,70,10.0,2.0,0,0,1.0,0.0
185.0,72.0,77,13.0,7.0,0,0,185.0,73.0,70,16.0,3.0,0,0,0.0,1.0
170.0,70.0,74,11.0,1.0,0,0,155.0,68.0,71.0,18.0,4.0,0,0,1.0,0.0
125.0,66.0,70,15.0,3.0,0,0,125.0,65.0,76,9.0,2.0,0,0,0.0,1.0
155.0,70.0,68,11.0,2.0,0,0,155.0,69.0,76,8.0,3.0,0,0,1.0,0.0
185.0,76.0,77.0,26.0,12.0,0,0,205.0,73.0,78.0,15.0,5.0,0,0,1.0,0.0
145.0,70.0,75,10.0,6.0,0,0,135.0,70.0,73.0,11.0,8.0,0,0,0.0,1.0
125.0,63.0,66.0,24.0,2.0,0,0,125.0,67.0,71,14.0,6.0,0,0,1.0,0.0
170.0,74.0,67,15.0,2.0,0,0,185.0,73.0,72,17.0,4.0,0,0,0.0,1.0
135.0,66.0,71.0,32.0,7.0,0,0,135.0,64.0,75,19.0,1.0,0,0,1.0,0.0
145.0,71.0,74,11.0,1.0,0,0,145.0,69.0,71.0,25.0,14.0,0,0,0.0,1.0
135.0,61.0,70,16.0,2.0,0,0,135.0,69.0,71,8.0,7.0,0,0,1.0,0.0
135.0,71.0,75,5.0,0.0,0,0,135.0,68.0,76,8.0,2.0,0,0,1.0,0.0
170.0,69.0,72,6.0,3.0,0,0,0.0,70,76,14.0,8.0,0,0,1.0,0.0
265.0,70.0,74.0,13.0,11.0,0,0,246.0,75.0,76,18.0,5.0,0,0,1.0,0.0
155.0,73.0,75,11.0,3.0,0,0,155.0,69.0,75,25.0,4.0,0,0,0.5,0.5
155.0,68.0,70.0,13.0,7.0,0,0,155.0,70.0,71.0,6.0,1.0,0,0,0.0,1.0
155.0,72.0,74,12.0,4.0,0,0,155.0,69.0,73,19.0,4.0,0,0,0.5,0.5
155.0,70.0,70.0,12.0,7.0,0,0,155.0,69.0,70.0,20.0,9.0,0,0,0.5,0.5
205.0,73.0,74.0,31.0,14.0,0,0,205.0,72.0,74.0,25.0,11.0,0,0,0.0,1.0
155.0,72.0,76.0,17.0,9.0,0,0,155.0,68.0,70.0,11.0,3.0,0,0,0.0,1.0
170.0,72.0,74,11.0,4.0,0,0,170.0,72.0,71,9.0,1.0,0,0,1.0,0.0
145.0,68.0,73,13.0,4.0,0,0,145.0,69.0,70,5.0,1.0,0,0,0.0,1.0
155.0,72.0,76,12.0,3.0,0,0,155.0,68.0,75.0,11.0,5.0,0,0,0.5,0.5
135.0,68.0,71,12.0,2.0,0,0,125.0,62.0,73,27.0,7.0,0,0,0.0,1.0
145.0,70.0,73.0,21.0,7.0,0,0,145.0,68.0,69.0,17.0,5.0,0,0,1.0,0.0
185.0,71.0,70,11.0,1.0,0,0,155.0,72.0,70,12.0,3.0,0,0,1.0,0.0
185.0,73.0,70,10.0,2.0,0,0,185.0,70.0,73.0,7.0,4.0,0,0,0.5,0.5
205.0,74.0,76.0,24.0,4.0,0,0,205.0,74.0,77,8.0,3.0,0,0,0.0,1.0
170.0,70.0,77,11.0,0.0,0,0,155.0,72.0,73,10.0,3.0,0,0,0.0,1.0
185.0,71.0,71,7.0,3.0,0,0,170.0,70.0,74,5.0,3.0,0,0,0.0,1.0
145.0,66.0,66.0,14.0,3.0,0,0,145.0,67.0,68.0,31.0,15.0,0,0,1.0,0.0
125.0,65.0,68,14.0,4.0,0,0,125.0,64.0,65.0,21.0,4.0,0,0,0.0,1.0
135.0,67.0,70,6.0,3.0,0,0,135.0,67.0,68,1.0,4.0,0,0,0.5,0.5
185.0,72.0,69,22.0,6.0,0,0,185.0,74.0,73,9.0,3.0,0,0,0.0,1.0
125.0,64.0,65.0,24.0,4.0,0,0,125.0,64.0,67,10.0,1.0,0,0,1.0,0.0
185.0,73.0,74.0,23.0,4.0,0,0,205.0,72.0,74.0,25.0,12.0,0,0,0.0,1.0
170.0,69.0,72,8.0,2.0,0,0,155.0,68.0,77,12.0,2.0,0,0,1.0,0.0
185.0,72.0,77.0,18.0,6.0,0,0,185.0,75.0,76.0,19.0,9.0,0,0,1.0,0.0
170.0,72.0,68,8.0,3.0,0,0,170.0,72.0,72,14.0,2.0,0,0,0.0,1.0
231.0,76.0,77.0,20.0,6.0,0,0,240.0,76.0,80.0,15.0,2.0,0,0,0.0,1.0
155.0,68.0,70,17.0,2.0,0,0,155.0,70.0,75,26.0,7.0,0,0,0.5,0.5
145.0,68.0,72,15.0,5.0,0,0,135.0,69.0,70,21.0,10.0,0,0,1.0,0.0
135.0,65.0,77,16.0,13.0,0,0,135.0,64.0,72,7.0,0.0,0,0,0.0,1.0
145.0,70.0,73.0,20.0,5.0,0,0,145.0,71.0,70.0,14.0,3.0,0,0,0.0,1.0
155.0,70.0,71.0,20.0,8.0,0,0,155.0,71.0,76.0,20.0,3.0,0,0,0.0,1.0
246.0,75.0,76,18.0,4.0,0,0,255.0,79.0,78.0,18.0,6.0,0,0,0.0,1.0
205.0,76.0,77,7.0,3.0,0,0,185.0,74.0,68,30.0,8.0,0,0,0.0,1.0
185.0,78.0,76,8.0,2.0,0,0,205.0,75.0,72,7.0,1.0,0,0,1.0,0.0
185.0,73.0,68,10.0,0.0,0,0,185.0,69.0,73,14.0,2.0,0,0,0.0,1.0
170.0,71.0,71,12.0,2.0,0,0,155.0,73.0,73,22.0,4.0,0,0,1.0,0.0
155.0,70.0,67,12.0,4.0,0,0,155.0,68.0,71.0,20.0,4.0,0,0,1.0,0.0
170.0,69.0,70,11.0,1.0,0,0,170.0,0.0,76,9.0,0.0,0,0,1.0,0.0
155.0,70.0,70,11.0,3.0,0,0,155.0,70.0,73,13.0,1.0,0,0,1.0,0.0
